1861033025000	0   1   1   0   0   1   0     0
1861033035000	0   1   0   1   0   1   0     0
1861033045000	0   1   1   0   0   1   0     0
1861033055000	0   1   0   1   0   1   0     0
1861033065000	0   1   1   0   0   1   0     0
1861033075000	0   1   0   1   0   1   0     0
1861033085000	0   1   1   0   0   1   0     0
1861033095000	0   1   0   1   0   1   0     0
1861033105000	0   1   1   0   0   1   0     0
1861033115000	0   1   0   1   0   1   0     0
1861033125000	0   1   1   0   0   1   0     0
1861033135000	0   1   0   1   0   1   0     0
1861033145000	0   1   1   0   0   1   0     0
1861033155000	0   1   0   1   0   1   0     0
1861033165000	0   1   1   0   0   1   0     0
1861033175000	0   1   0   1   0   1   0     0
1861033185000	0   1   1   0   0   1   0     0
1861033195000	0   1   0   1   0   1   0     0
1861033205000	0   1   1   0   0   1   0     0
1861033215000	0   1   0   1   0   1   0     0
1861033225000	0   1   1   0   0   1   0     0
1861033235000	0   1   0   1   0   1   0     0
1861033245000	0   1   1   0   0   1   0     0
1861033255000	0   1   0   1   0   1   0     0
1861033265000	0   1   1   0   0   1   0     0
1861033275000	0   1   0   1   0   1   0     0
1861033285000	0   1   1   0   0   1   0     0
1861033295000	0   1   0   1   0   1   0     0
1861033305000	0   1   1   0   0   1   0     0
1861033315000	0   1   0   1   0   1   0     0
1861033325000	0   1   1   0   0   1   0     0
1861033335000	0   1   0   1   0   1   0     0
1861033345000	0   1   1   0   0   1   0     0
1861033355000	0   1   0   1   0   1   0     0
1861033365000	0   1   1   0   0   1   0     0
1861033375000	0   1   0   1   0   1   0     0
1861033385000	0   1   1   0   0   1   0     0
1861033395000	0   1   0   1   0   1   0     0
1861033405000	0   1   1   0   0   1   0     0
1861033415000	0   1   0   1   0   1   0     0
1861033425000	0   1   1   0   0   1   0     0
1861033435000	0   1   0   1   0   1   0     0
1861033445000	0   1   1   0   0   1   0     0
1861033455000	0   1   0   1   0   1   0     0
1861033465000	0   1   1   0   0   1   0     0
1861033475000	0   1   0   1   0   1   0     0
1861033485000	0   1   1   0   0   1   0     0
1861033495000	0   1   0   1   0   1   0     0
1861033505000	0   1   1   0   0   1   0     0
1861033515000	0   1   0   1   0   1   0     0
1861033525000	0   1   1   0   0   1   0     0
1861033535000	0   1   0   1   0   1   0     0
1861033545000	0   1   1   0   0   1   0     0
1861033555000	0   1   0   1   0   1   0     0
1861033565000	0   1   1   0   0   1   0     0
1861033575000	0   1   0   1   0   1   0     0
1861033585000	0   1   1   0   0   1   0     0
1861033595000	0   1   0   1   0   1   0     0
1861033605000	0   1   1   0   0   1   0     0
1861033615000	0   1   0   1   0   1   0     0
1861033625000	0   1   1   0   0   1   0     0
1861033635000	0   1   0   1   0   1   0     0
1861033645000	0   1   1   0   0   1   0     0
1861033655000	0   1   0   1   0   1   0     0
1861033665000	0   1   1   0   0   1   0     0
1861033675000	0   1   0   1   0   1   0     0
1861033685000	0   1   1   0   0   1   0     0
1861033695000	0   1   0   1   0   1   0     0
1861033705000	0   1   1   0   0   1   0     0
1861033715000	0   1   0   1   0   1   0     0
1861033725000	0   1   1   0   0   1   0     0
1861033735000	0   1   0   1   0   1   0     0
1861033745000	0   1   1   0   0   1   0     0
1861033755000	0   1   0   1   0   1   0     0
1861033765000	0   1   1   0   0   1   0     0
1861033775000	0   1   0   1   0   1   0     0
1861033785000	0   1   1   0   0   1   0     0
1861033795000	0   1   0   1   0   1   0     0
1861033805000	0   1   1   0   0   1   0     0
1861033815000	0   1   0   1   0   1   0     0
1861033825000	0   1   1   0   0   1   0     0
1861033835000	0   1   0   1   0   1   0     0
1861033845000	0   1   1   0   0   1   0     0
1861033855000	0   1   0   1   0   1   0     0
1861033865000	0   1   1   0   0   1   0     0
1861033875000	0   1   0   1   0   1   0     0
1861033885000	0   1   1   0   0   1   0     0
1861033895000	0   1   0   1   0   1   0     0
1861033905000	0   1   1   0   0   1   0     0
1861033915000	0   1   0   1   0   1   0     0
1861033925000	0   1   1   0   0   1   0     0
1861033935000	0   1   0   1   0   1   0     0
1861033945000	0   1   1   0   0   1   0     0
1861033955000	0   1   0   1   0   1   0     0
1861033965000	0   1   1   0   0   1   0     0
1861033975000	0   1   0   1   0   1   0     0
1861033985000	0   1   1   0   0   1   0     0
1861033995000	0   1   0   1   0   1   0     0
1861034005000	0   1   1   0   0   1   0     0
1861034015000	0   1   0   1   0   1   0     0
1861034025000	0   1   1   0   0   1   0     0
1861034035000	0   1   0   1   0   1   0     0
1861034045000	0   1   1   0   0   1   0     0
1861034055000	0   1   0   1   0   1   0     0
1861034065000	0   1   1   0   0   1   0     0
1861034075000	0   1   0   1   0   1   0     0
1861034085000	0   1   1   0   0   1   0     0
1861034095000	0   1   0   1   0   1   0     0
1861034105000	0   1   1   0   0   1   0     0
1861034115000	0   1   0   1   0   1   0     0
1861034125000	0   1   1   0   0   1   0     0
1861034135000	0   1   0   1   0   1   0     0
1861034145000	0   1   1   0   0   1   0     0
1861034155000	0   1   0   1   0   1   0     0
1861034165000	0   1   1   0   0   1   0     0
1861034175000	0   1   0   1   0   1   0     0
1861034185000	0   1   1   0   0   1   0     0
1861034195000	0   1   0   1   0   1   0     0
1861034205000	0   1   1   0   0   1   0     0
1861034215000	0   1   0   1   0   1   0     0
1861034225000	0   1   1   0   0   1   0     0
1861034235000	0   1   0   1   0   1   0     0
1861034245000	0   1   1   0   0   1   0     0
1861034255000	0   1   0   1   0   1   0     0
1861034265000	0   1   1   0   0   1   0     0
1861034275000	0   1   0   1   0   1   0     0
1861034285000	0   1   1   0   0   1   0     0
1861034295000	0   1   0   1   0   1   0     0
1861034305000	0   1   1   0   0   1   0     0
1861034315000	0   1   0   1   0   1   0     0
1861034325000	0   1   1   0   0   1   0     0
1861034335000	0   1   0   1   0   1   0     0
1861034345000	0   1   1   0   0   1   0     0
1861034355000	0   1   0   1   0   1   0     0
1861034365000	0   1   1   0   0   1   0     0
1861034375000	0   1   0   1   0   1   0     0
1861034385000	0   1   1   0   0   1   0     0
1861034395000	0   1   0   1   0   1   0     0
1861034405000	0   1   1   0   0   1   0     0
1861034415000	0   1   0   1   0   1   0     0
1861034425000	0   1   1   0   0   1   0     0
1861034435000	0   1   0   1   0   1   0     0
1861034445000	0   1   1   0   0   1   0     0
1861034455000	0   1   0   1   0   1   0     0
1861034465000	0   1   1   0   0   1   0     0
1861034475000	0   1   0   1   0   1   0     0
1861034485000	0   1   1   0   0   1   0     0
1861034495000	0   1   0   1   0   1   0     0
1861034505000	0   1   1   0   0   1   0     0
1861034515000	0   1   0   1   0   1   0     0
1861034525000	0   1   1   0   0   1   0     0
1861034535000	0   1   0   1   0   1   0     0
1861034545000	0   1   1   0   0   1   0     0
1861034555000	0   1   0   1   0   1   0     0
1861034565000	0   1   1   0   0   1   0     0
1861034575000	0   1   0   1   0   1   0     0
1861034585000	0   1   1   0   0   1   0     0
1861034595000	0   1   0   1   0   1   0     0
1861034605000	0   1   1   0   0   1   0     0
1861034615000	0   1   0   1   0   1   0     0
1861034625000	0   1   1   0   0   1   0     0
1861034635000	0   1   0   1   0   1   0     0
1861034645000	0   1   1   0   0   1   0     0
1861034655000	0   1   0   1   0   1   0     0
1861034665000	0   1   1   0   0   1   0     0
1861034675000	0   1   0   1   0   1   0     0
1861034685000	0   1   1   0   0   1   0     0
1861034695000	0   1   0   1   0   1   0     0
1861034705000	0   1   1   0   0   1   0     0
1861034715000	0   1   0   1   0   1   0     0
1861034725000	0   1   1   0   0   1   0     0
1861034735000	0   1   0   1   0   1   0     0
1861034745000	0   1   1   0   0   1   0     0
1861034755000	0   1   0   1   0   1   0     0
1861034765000	0   1   1   0   0   1   0     0
1861034775000	0   1   0   1   0   1   0     0
1861034785000	0   1   1   0   0   1   0     0
1861034795000	0   1   0   1   0   1   0     0
1861034805000	0   1   1   0   0   1   0     0
1861034815000	0   1   0   1   0   1   0     0
1861034825000	0   1   1   0   0   1   0     0
1861034835000	0   1   0   1   0   1   0     0
1861034845000	0   1   1   0   0   1   0     0
1861034855000	0   1   0   1   0   1   0     0
1861034865000	0   1   1   0   0   1   0     0
1861034875000	0   1   0   1   0   1   0     0
1861034885000	0   1   1   0   0   1   0     0
1861034895000	0   1   0   1   0   1   0     0
1861034905000	0   1   1   0   0   1   0     0
1861034915000	0   1   0   1   0   1   0     0
1861034925000	0   1   1   0   0   1   0     0
1861034935000	0   1   0   1   0   1   0     0
1861034945000	0   1   1   0   0   1   0     0
1861034955000	0   1   0   1   0   1   0     0
1861034965000	0   1   1   0   0   1   0     0
1861034975000	0   1   0   1   0   1   0     0
1861034985000	0   1   1   0   0   1   0     0
1861034995000	0   1   0   1   0   1   0     0
1861035005000	0   1   1   0   0   1   0     0
1861035015000	0   1   0   1   0   1   0     0
1861035025000	0   1   1   0   0   1   0     0
1861035035000	0   1   0   1   0   1   0     0
1861035045000	0   1   1   0   0   1   0     0
1861035055000	0   1   0   1   0   1   0     0
1861035065000	0   1   1   0   0   1   0     0
1861035075000	0   1   0   1   0   1   0     0
1861035085000	0   1   1   0   0   1   0     0
1861035095000	0   1   0   1   0   1   0     0
1861035105000	0   1   1   0   0   1   0     0
1861035115000	0   1   0   1   0   1   0     0
1861035125000	0   1   1   0   0   1   0     0
1861035135000	0   1   0   1   0   1   0     0
1861035145000	0   1   1   0   0   1   0     0
1861035155000	0   1   0   1   0   1   0     0
1861035165000	0   1   1   0   0   1   0     0
1861035175000	0   1   0   1   0   1   0     0
1861035185000	0   1   1   0   0   1   0     0
1861035195000	0   1   0   1   0   1   0     0
1861035205000	0   1   1   0   0   1   0     0
1861035215000	0   1   0   1   0   1   0     0
1861035225000	0   1   1   0   0   1   0     0
1861035235000	0   1   0   1   0   1   0     0
1861035245000	0   1   1   0   0   1   0     0
1861035255000	0   1   0   1   0   1   0     0
1861035265000	0   1   1   0   0   1   0     0
1861035275000	0   1   0   1   0   1   0     0
1861035285000	0   1   1   0   0   1   0     0
1861035295000	0   1   0   1   0   1   0     0
1861035305000	0   1   1   0   0   1   0     0
1861035315000	0   1   0   1   0   1   0     0
1861035325000	0   1   1   0   0   1   0     0
1861035335000	0   1   0   1   0   1   0     0
1861035345000	0   1   1   0   0   1   0     0
1861035355000	0   1   0   1   0   1   0     0
1861035365000	0   1   1   0   0   1   0     0
1861035375000	0   1   0   1   0   1   0     0
1861035385000	0   1   1   0   0   1   0     0
1861035395000	0   1   0   1   0   1   0     0
1861035405000	0   1   1   0   0   1   0     0
1861035415000	0   1   0   1   0   1   0     0
1861035425000	0   1   1   0   0   1   0     0
1861035435000	0   1   0   1   0   1   0     0
1861035445000	0   1   1   0   0   1   0     0
1861035455000	0   1   0   1   0   1   0     0
1861035465000	0   1   1   0   0   1   0     0
1861035475000	0   1   0   1   0   1   0     0
1861035485000	0   1   1   0   0   1   0     0
1861035495000	0   1   0   1   0   1   0     0
1861035505000	0   1   1   0   0   1   0     0
1861035515000	0   1   0   1   0   1   0     0
1861035525000	0   1   1   0   0   1   0     0
1861035535000	0   1   0   1   0   1   0     0
1861035545000	0   1   1   0   0   1   0     0
1861035555000	0   1   0   1   0   1   0     0
1861035565000	0   1   1   0   0   1   0     0
1861035575000	0   1   0   1   0   1   0     0
1861035585000	0   1   1   0   0   1   0     0
1861035595000	0   1   0   1   0   1   0     0
1861035605000	0   1   1   0   0   1   0     0
1861035615000	0   1   0   1   0   1   0     0
1861035625000	0   1   1   0   0   1   0     0
1861035635000	0   1   0   1   0   1   0     0
1861035645000	0   1   1   0   0   1   0     0
1861035655000	0   1   0   1   0   1   0     0
1861035665000	0   1   1   0   0   1   0     0
1861035675000	0   1   0   1   0   1   0     0
1861035685000	0   1   1   0   0   1   0     0
1861035695000	0   1   0   1   0   1   0     0
1861035705000	0   1   1   0   0   1   0     0
1861035715000	0   1   0   1   0   1   0     0
1861035725000	0   1   1   0   0   1   0     0
1861035735000	0   1   0   1   0   1   0     0
1861035745000	0   1   1   0   0   1   0     0
1861035755000	0   1   0   1   0   1   0     0
1861035765000	0   1   1   0   0   1   0     0
1861035775000	0   1   0   1   0   1   0     0
1861035785000	0   1   1   0   0   1   0     0
1861035795000	0   1   0   1   0   1   0     0
1861035805000	0   1   1   0   0   1   0     0
1861035815000	0   1   0   1   0   1   0     0
1861035825000	0   1   1   0   0   1   0     0
1861035835000	0   1   0   1   0   1   0     0
1861035845000	0   1   1   0   0   1   0     0
1861035855000	0   1   0   1   0   1   0     0
1861035865000	0   1   1   0   0   1   0     0
1861035875000	0   1   0   1   0   1   0     0
1861035885000	0   1   1   0   0   1   0     0
1861035895000	0   1   0   1   0   1   0     0
1861035905000	0   1   1   0   0   1   0     0
1861035915000	0   1   0   1   0   1   0     0
1861035925000	0   1   1   0   0   1   0     0
1861035935000	0   1   0   1   0   1   0     0
1861035945000	0   1   1   0   0   1   0     0
1861035955000	0   1   0   1   0   1   0     0
1861035965000	0   1   1   0   0   1   0     0
1861035975000	0   1   0   1   0   1   0     0
1861035985000	0   1   1   0   0   1   0     0
1861035995000	0   1   0   1   0   1   0     0
1861036005000	0   1   1   0   0   1   0     0
1861036015000	0   1   0   1   0   1   0     0
1861036025000	0   1   1   0   0   1   0     0
1861036035000	0   1   0   1   0   1   0     0
1861036045000	0   1   1   0   0   1   0     0
1861036055000	0   1   0   1   0   1   0     0
1861036065000	0   1   1   0   0   1   0     0
1861036075000	0   1   0   1   0   1   0     0
1861036085000	0   1   1   0   0   1   0     0
1861036095000	0   1   0   1   0   1   0     0
1861036105000	0   1   1   0   0   1   0     0
1861036115000	0   1   0   1   0   1   0     0
1861036125000	0   1   1   0   0   1   0     0
1861036135000	0   1   0   1   0   1   0     0
1861036145000	0   1   1   0   0   1   0     0
1861036155000	0   1   0   1   0   1   0     0
1861036165000	0   1   1   0   0   1   0     0
1861036175000	0   1   0   1   0   1   0     0
1861036185000	0   1   1   0   0   1   0     0
1861036195000	0   1   0   1   0   1   0     0
1861036205000	0   1   1   0   0   1   0     0
1861036215000	0   1   0   1   0   1   0     0
1861036225000	0   1   1   0   0   1   0     0
1861036235000	0   1   0   1   0   1   0     0
1861036245000	0   1   1   0   0   1   0     0
1861036255000	0   1   0   1   0   1   0     0
1861036265000	0   1   1   0   0   1   0     0
1861036275000	0   1   0   1   0   1   0     0
1861036285000	0   1   1   0   0   1   0     0
1861036295000	0   1   0   1   0   1   0     0
1861036305000	0   1   1   0   0   1   0     0
1861036315000	0   1   0   1   0   1   0     0
1861036325000	0   1   1   0   0   1   0     0
1861036335000	0   1   0   1   0   1   0     0
1861036345000	0   1   1   0   0   1   0     0
1861036355000	0   1   0   1   0   1   0     0
1861036365000	0   1   1   0   0   1   0     0
1861036375000	0   1   0   1   0   1   0     0
1861036385000	0   1   1   0   0   1   0     0
1861036395000	0   1   0   1   0   1   0     0
1861036405000	0   1   1   0   0   1   0     0
1861036415000	0   1   0   1   0   1   0     0
1861036425000	0   1   1   0   0   1   0     0
1861036435000	0   1   0   1   0   1   0     0
1861036445000	0   1   1   0   0   1   0     0
1861036455000	0   1   0   1   0   1   0     0
1861036465000	0   1   1   0   0   1   0     0
1861036475000	0   1   0   1   0   1   0     0
1861036485000	0   1   1   0   0   1   0     0
1861036495000	0   1   0   1   0   1   0     0
1861036505000	0   1   1   0   0   1   0     0
1861036515000	0   1   0   1   0   1   0     0
1861036525000	0   1   1   0   0   1   0     0
1861036535000	0   1   0   1   0   1   0     0
1861036545000	0   1   1   0   0   1   0     0
1861036555000	0   1   0   1   0   1   0     0
1861036565000	0   1   1   0   0   1   0     0
1861036575000	0   1   0   1   0   1   0     0
1861036585000	0   1   1   0   0   1   0     0
1861036595000	0   1   0   1   0   1   0     0
1861036605000	0   1   1   0   0   1   0     0
1861036615000	0   1   0   1   0   1   0     0
1861036625000	0   1   1   0   0   1   0     0
1861036635000	0   1   0   1   0   1   0     0
1861036645000	0   1   1   0   0   1   0     0
1861036655000	0   1   0   1   0   1   0     0
1861036665000	0   1   1   0   0   1   0     0
1861036675000	0   1   0   1   0   1   0     0
1861036685000	0   1   1   0   0   1   0     0
1861036695000	0   1   0   1   0   1   0     0
1861036705000	0   1   1   0   0   1   0     0
1861036715000	0   1   0   1   0   1   0     0
1861036725000	0   1   1   0   0   1   0     0
1861036735000	0   1   0   1   0   1   0     0
1861036745000	0   1   1   0   0   1   0     0
1861036755000	0   1   0   1   0   1   0     0
1861036765000	0   1   1   0   0   1   0     0
1861036775000	0   1   0   1   0   1   0     0
1861036785000	0   1   1   0   0   1   0     0
1861036795000	0   1   0   1   0   1   0     0
1861036805000	0   1   1   0   0   1   0     0
1861036815000	0   1   0   1   0   1   0     0
1861036825000	0   1   1   0   0   1   0     0
1861036835000	0   1   0   1   0   1   0     0
1861036845000	0   1   1   0   0   1   0     0
1861036855000	0   1   0   1   0   1   0     0
1861036865000	0   1   1   0   0   1   0     0
1861036875000	0   1   0   1   0   1   0     0
1861036885000	0   1   1   0   0   1   0     0
1861036895000	0   1   0   1   0   1   0     0
1861036905000	0   1   1   0   0   1   0     0
1861036915000	0   1   0   1   0   1   0     0
1861036925000	0   1   1   0   0   1   0     0
1861036935000	0   1   0   1   0   1   0     0
1861036945000	0   1   1   0   0   1   0     0
1861036955000	0   1   0   1   0   1   0     0
1861036965000	0   1   1   0   0   1   0     0
1861036975000	0   1   0   1   0   1   0     0
1861036985000	0   1   1   0   0   1   0     0
1861036995000	0   1   0   1   0   1   0     0
1861037005000	0   1   1   0   0   1   0     0
1861037015000	0   1   0   1   0   1   0     0
1861037025000	0   1   1   0   0   1   0     0
1861037035000	0   1   0   1   0   1   0     0
1861037045000	0   1   1   0   0   1   0     0
1861037055000	0   1   0   1   0   1   0     0
1861037065000	0   1   1   0   0   1   0     0
1861037075000	0   1   0   1   0   1   0     0
1861037085000	0   1   1   0   0   1   0     0
1861037095000	0   1   0   1   0   1   0     0
1861037105000	0   1   1   0   0   1   0     0
1861037115000	0   1   0   1   0   1   0     0
1861037125000	0   1   1   0   0   1   0     0
1861037135000	0   1   0   1   0   1   0     0
1861037145000	0   1   1   0   0   1   0     0
1861037155000	0   1   0   1   0   1   0     0
1861037165000	0   1   1   0   0   1   0     0
1861037175000	0   1   0   1   0   1   0     0
1861037185000	0   1   1   0   0   1   0     0
1861037195000	0   1   0   1   0   1   0     0
1861037205000	0   1   1   0   0   1   0     0
1861037215000	0   1   0   1   0   1   0     0
1861037225000	0   1   1   0   0   1   0     0
1861037235000	0   1   0   1   0   1   0     0
1861037245000	0   1   1   0   0   1   0     0
1861037255000	0   1   0   1   0   1   0     0
1861037265000	0   1   1   0   0   1   0     0
1861037275000	0   1   0   1   0   1   0     0
1861037285000	0   1   1   0   0   1   0     0
1861037295000	0   1   0   1   0   1   0     0
1861037305000	0   1   1   0   0   1   0     0
1861037315000	0   1   0   1   0   1   0     0
1861037325000	0   1   1   0   0   1   0     0
1861037335000	0   1   0   1   0   1   0     0
1861037345000	0   1   1   0   0   1   0     0
1861037355000	0   1   0   1   0   1   0     0
1861037365000	0   1   1   0   0   1   0     0
1861037375000	0   1   0   1   0   1   0     0
1861037385000	0   1   1   0   0   1   0     0
1861037395000	0   1   0   1   0   1   0     0
1861037405000	0   1   1   0   0   1   0     0
1861037415000	0   1   0   1   0   1   0     0
1861037425000	0   1   1   0   0   1   0     0
1861037435000	0   1   0   1   0   1   0     0
1861037445000	0   1   1   0   0   1   0     0
1861037455000	0   1   0   1   0   1   0     0
1861037465000	0   1   1   0   0   1   0     0
1861037475000	0   1   0   1   0   1   0     0
1861037485000	0   1   1   0   0   1   0     0
1861037495000	0   1   0   1   0   1   0     0
1861037505000	0   1   1   0   0   1   0     0
1861037515000	0   1   0   1   0   1   0     0
1861037525000	0   1   1   0   0   1   0     0
1861037535000	0   1   0   1   0   1   0     0
1861037545000	0   1   1   0   0   1   0     0
1861037555000	0   1   0   1   0   1   0     0
1861037565000	0   1   1   0   0   1   0     0
1861037575000	0   1   0   1   0   1   0     0
1861037585000	0   1   1   0   0   1   0     0
1861037595000	0   1   0   1   0   1   0     0
1861037605000	0   1   1   0   0   1   0     0
1861037615000	0   1   0   1   0   1   0     0
1861037625000	0   1   1   0   0   1   0     0
1861037635000	0   1   0   1   0   1   0     0
1861037645000	0   1   1   0   0   1   0     0
1861037655000	0   1   0   1   0   1   0     0
1861037665000	0   1   1   0   0   1   0     0
1861037675000	0   1   0   1   0   1   0     0
1861037685000	0   1   1   0   0   1   0     0
1861037695000	0   1   0   1   0   1   0     0
1861037705000	0   1   1   0   0   1   0     0
1861037715000	0   1   0   1   0   1   0     0
1861037725000	0   1   1   0   0   1   0     0
1861037735000	0   1   0   1   0   1   0     0
1861037745000	0   1   1   0   0   1   0     0
1861037755000	0   1   0   1   0   1   0     0
1861037765000	0   1   1   0   0   1   0     0
1861037775000	0   1   0   1   0   1   0     0
1861037785000	0   1   1   0   0   1   0     0
1861037795000	0   1   0   1   0   1   0     0
1861037805000	0   1   1   0   0   1   0     0
1861037815000	0   1   0   1   0   1   0     0
1861037825000	0   1   1   0   0   1   0     0
1861037835000	0   1   0   1   0   1   0     0
1861037845000	0   1   1   0   0   1   0     0
1861037855000	0   1   0   1   0   1   0     0
1861037865000	0   1   1   0   0   1   0     0
1861037875000	0   1   0   1   0   1   0     0
1861037885000	0   1   1   0   0   1   0     0
1861037895000	0   1   0   1   0   1   0     0
1861037905000	0   1   1   0   0   1   0     0
1861037915000	0   1   0   1   0   1   0     0
1861037925000	0   1   1   0   0   1   0     0
1861037935000	0   1   0   1   0   1   0     0
1861037945000	0   1   1   0   0   1   0     0
1861037955000	0   1   0   1   0   1   0     0
1861037965000	0   1   1   0   0   1   0     0
1861037975000	0   1   0   1   0   1   0     0
1861037985000	0   1   1   0   0   1   0     0
1861037995000	0   1   0   1   0   1   0     0
1861038005000	0   1   1   0   0   1   0     0
1861038015000	0   1   0   1   0   1   0     0
1861038025000	0   1   1   0   0   1   0     0
1861038035000	0   1   0   1   0   1   0     0
1861038045000	0   1   1   0   0   1   0     0
1861038055000	0   1   0   1   0   1   0     0
1861038065000	0   1   1   0   0   1   0     0
1861038075000	0   1   0   1   0   1   0     0
1861038085000	0   1   1   0   0   1   0     0
1861038095000	0   1   0   1   0   1   0     0
1861038105000	0   1   1   0   0   1   0     0
1861038115000	0   1   0   1   0   1   0     0
1861038125000	0   1   1   0   0   1   0     0
1861038135000	0   1   0   1   0   1   0     0
1861038145000	0   1   1   0   0   1   0     0
1861038155000	0   1   0   1   0   1   0     0
1861038165000	0   1   1   0   0   1   0     0
1861038175000	0   1   0   1   0   1   0     0
1861038185000	0   1   1   0   0   1   0     0
1861038195000	0   1   0   1   0   1   0     0
1861038205000	0   1   1   0   0   1   0     0
1861038215000	0   1   0   1   0   1   0     0
1861038225000	0   1   1   0   0   1   0     0
1861038235000	0   1   0   1   0   1   0     0
1861038245000	0   1   1   0   0   1   0     0
1861038255000	0   1   0   1   0   1   0     0
1861038265000	0   1   1   0   0   1   0     0
1861038275000	0   1   0   1   0   1   0     0
1861038285000	0   1   1   0   0   1   0     0
1861038295000	0   1   0   1   0   1   0     0
1861038305000	0   1   1   0   0   1   0     0
1861038315000	0   1   0   1   0   1   0     0
1861038325000	0   1   1   0   0   1   0     0
1861038335000	0   1   0   1   0   1   0     0
1861038345000	0   1   1   0   0   1   0     0
1861038355000	0   1   0   1   0   1   0     0
1861038365000	0   1   1   0   0   1   0     0
1861038375000	0   1   0   1   0   1   0     0
1861038385000	0   1   1   0   0   1   0     0
1861038395000	0   1   0   1   0   1   0     0
1861038405000	0   1   1   0   0   1   0     0
1861038415000	0   1   0   1   0   1   0     0
1861038425000	0   1   1   0   0   1   0     0
1861038435000	0   1   0   1   0   1   0     0
1861038445000	0   1   1   0   0   1   0     0
1861038455000	0   1   0   1   0   1   0     0
1861038465000	0   1   1   0   0   1   0     0
1861038475000	0   1   0   1   0   1   0     0
1861038485000	0   1   1   0   0   1   0     0
1861038495000	0   1   0   1   0   1   0     0
1861038505000	0   1   1   0   0   1   0     0
1861038515000	0   1   0   1   0   1   0     0
1861038525000	0   1   1   0   0   1   0     0
1861038535000	0   1   0   1   0   1   0     0
1861038545000	0   1   1   0   0   1   0     0
1861038555000	0   1   0   1   0   1   0     0
1861038565000	0   1   1   0   0   1   0     0
1861038575000	0   1   0   1   0   1   0     0
1861038585000	0   1   1   0   0   1   0     0
1861038595000	0   1   0   1   0   1   0     0
1861038605000	0   1   1   0   0   1   0     0
1861038615000	0   1   0   1   0   1   0     0
1861038625000	0   1   1   0   0   1   0     0
1861038635000	0   1   0   1   0   1   0     0
1861038645000	0   1   1   0   0   1   0     0
1861038655000	0   1   0   1   0   1   0     0
1861038665000	0   1   1   0   0   1   0     0
1861038675000	0   1   0   1   0   1   0     0
1861038685000	0   1   1   0   0   1   0     0
1861038695000	0   1   0   1   0   1   0     0
1861038705000	0   1   1   0   0   1   0     0
1861038715000	0   1   0   1   0   1   0     0
1861038725000	0   1   1   0   0   1   0     0
1861038735000	0   1   0   1   0   1   0     0
1861038745000	0   1   1   0   0   1   0     0
1861038755000	0   1   0   1   0   1   0     0
1861038765000	0   1   1   0   0   1   0     0
1861038775000	0   1   0   1   0   1   0     0
1861038785000	0   1   1   0   0   1   0     0
1861038795000	0   1   0   1   0   1   0     0
1861038805000	0   1   1   0   0   1   0     0
1861038815000	0   1   0   1   0   1   0     0
1861038825000	0   1   1   0   0   1   0     0
1861038835000	0   1   0   1   0   1   0     0
1861038845000	0   1   1   0   0   1   0     0
1861038855000	0   1   0   1   0   1   0     0
1861038865000	0   1   1   0   0   1   0     0
1861038875000	0   1   0   1   0   1   0     0
1861038885000	0   1   1   0   0   1   0     0
1861038895000	0   1   0   1   0   1   0     0
1861038905000	0   1   1   0   0   1   0     0
1861038915000	0   1   0   1   0   1   0     0
1861038925000	0   1   1   0   0   1   0     0
1861038935000	0   1   0   1   0   1   0     0
1861038945000	0   1   1   0   0   1   0     0
1861038955000	0   1   0   1   0   1   0     0
1861038965000	0   1   1   0   0   1   0     0
1861038975000	0   1   0   1   0   1   0     0
1861038985000	0   1   1   0   0   1   0     0
1861038995000	0   1   0   1   0   1   0     0
1861039005000	0   1   1   0   0   1   0     0
1861039015000	0   1   0   1   0   1   0     0
1861039025000	0   1   1   0   0   1   0     0
1861039035000	0   1   0   1   0   1   0     0
1861039045000	0   1   1   0   0   1   0     0
1861039055000	0   1   0   1   0   1   0     0
1861039065000	0   1   1   0   0   1   0     0
1861039075000	0   1   0   1   0   1   0     0
1861039085000	0   1   1   0   0   1   0     0
1861039095000	0   1   0   1   0   1   0     0
1861039105000	0   1   1   0   0   1   0     0
1861039115000	0   1   0   1   0   1   0     0
1861039125000	0   1   1   0   0   1   0     0
1861039135000	0   1   0   1   0   1   0     0
1861039145000	0   1   1   0   0   1   0     0
1861039155000	0   1   0   1   0   1   0     0
1861039165000	0   1   1   0   0   1   0     0
1861039175000	0   1   0   1   0   1   0     0
1861039185000	0   1   1   0   0   1   0     0
1861039195000	0   1   0   1   0   1   0     0
1861039205000	0   1   1   0   0   1   0     0
1861039215000	0   1   0   1   0   1   0     0
1861039225000	0   1   1   0   0   1   0     0
1861039235000	0   1   0   1   0   1   0     0
1861039245000	0   1   1   0   0   1   0     0
1861039255000	0   1   0   1   0   1   0     0
1861039265000	0   1   1   0   0   1   0     0
1861039275000	0   1   0   1   0   1   0     0
1861039285000	0   1   1   0   0   1   0     0
1861039295000	0   1   0   1   0   1   0     0
1861039305000	0   1   1   0   0   1   0     0
1861039315000	0   1   0   1   0   1   0     0
1861039325000	0   1   1   0   0   1   0     0
1861039335000	0   1   0   1   0   1   0     0
1861039345000	0   1   1   0   0   1   0     0
1861039355000	0   1   0   1   0   1   0     0
1861039365000	0   1   1   0   0   1   0     0
1861039375000	0   1   0   1   0   1   0     0
